[2025-07-27T20:21:23.639+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-16/hour=17/features.parquet ou targets/date=2025-07-16/hour=17/target.parquet → ignoré
[2025-07-27T20:21:23.641+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-16/hour=18/features.parquet et targets/date=2025-07-16/hour=18/target.parquet
[2025-07-27T20:21:23.651+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-16/hour=18/features.parquet ou targets/date=2025-07-16/hour=18/target.parquet → ignoré
[2025-07-27T20:21:23.654+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-16/hour=19/features.parquet et targets/date=2025-07-16/hour=19/target.parquet
[2025-07-27T20:21:23.663+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-16/hour=19/features.parquet ou targets/date=2025-07-16/hour=19/target.parquet → ignoré
[2025-07-27T20:21:23.665+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-16/hour=20/features.parquet et targets/date=2025-07-16/hour=20/target.parquet
[2025-07-27T20:21:23.677+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-16/hour=20/features.parquet ou targets/date=2025-07-16/hour=20/target.parquet → ignoré
[2025-07-27T20:21:23.679+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-16/hour=21/features.parquet et targets/date=2025-07-16/hour=21/target.parquet
[2025-07-27T20:21:23.689+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-16/hour=21/features.parquet ou targets/date=2025-07-16/hour=21/target.parquet → ignoré
[2025-07-27T20:21:23.692+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-16/hour=22/features.parquet et targets/date=2025-07-16/hour=22/target.parquet
[2025-07-27T20:21:23.702+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-16/hour=22/features.parquet ou targets/date=2025-07-16/hour=22/target.parquet → ignoré
[2025-07-27T20:21:23.705+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-16/hour=23/features.parquet et targets/date=2025-07-16/hour=23/target.parquet
[2025-07-27T20:21:23.717+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-16/hour=23/features.parquet ou targets/date=2025-07-16/hour=23/target.parquet → ignoré
[2025-07-27T20:21:23.719+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=00/features.parquet et targets/date=2025-07-17/hour=00/target.parquet
[2025-07-27T20:21:23.732+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=00/features.parquet ou targets/date=2025-07-17/hour=00/target.parquet → ignoré
[2025-07-27T20:21:23.734+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=01/features.parquet et targets/date=2025-07-17/hour=01/target.parquet
[2025-07-27T20:21:23.746+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=01/features.parquet ou targets/date=2025-07-17/hour=01/target.parquet → ignoré
[2025-07-27T20:21:23.760+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=02/features.parquet et targets/date=2025-07-17/hour=02/target.parquet
[2025-07-27T20:21:23.780+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=02/features.parquet ou targets/date=2025-07-17/hour=02/target.parquet → ignoré
[2025-07-27T20:21:23.782+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=03/features.parquet et targets/date=2025-07-17/hour=03/target.parquet
[2025-07-27T20:21:23.804+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=03/features.parquet ou targets/date=2025-07-17/hour=03/target.parquet → ignoré
[2025-07-27T20:21:23.808+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=04/features.parquet et targets/date=2025-07-17/hour=04/target.parquet
[2025-07-27T20:21:23.832+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=04/features.parquet ou targets/date=2025-07-17/hour=04/target.parquet → ignoré
[2025-07-27T20:21:23.834+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=05/features.parquet et targets/date=2025-07-17/hour=05/target.parquet
[2025-07-27T20:21:23.847+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=05/features.parquet ou targets/date=2025-07-17/hour=05/target.parquet → ignoré
[2025-07-27T20:21:23.849+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=06/features.parquet et targets/date=2025-07-17/hour=06/target.parquet
[2025-07-27T20:21:23.860+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=06/features.parquet ou targets/date=2025-07-17/hour=06/target.parquet → ignoré
[2025-07-27T20:21:23.862+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=07/features.parquet et targets/date=2025-07-17/hour=07/target.parquet
[2025-07-27T20:21:23.872+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=07/features.parquet ou targets/date=2025-07-17/hour=07/target.parquet → ignoré
[2025-07-27T20:21:23.874+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=08/features.parquet et targets/date=2025-07-17/hour=08/target.parquet
[2025-07-27T20:21:23.885+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=08/features.parquet ou targets/date=2025-07-17/hour=08/target.parquet → ignoré
[2025-07-27T20:21:23.887+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=09/features.parquet et targets/date=2025-07-17/hour=09/target.parquet
[2025-07-27T20:21:23.898+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=09/features.parquet ou targets/date=2025-07-17/hour=09/target.parquet → ignoré
[2025-07-27T20:21:23.900+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=10/features.parquet et targets/date=2025-07-17/hour=10/target.parquet
[2025-07-27T20:21:23.911+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=10/features.parquet ou targets/date=2025-07-17/hour=10/target.parquet → ignoré
[2025-07-27T20:21:23.914+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=11/features.parquet et targets/date=2025-07-17/hour=11/target.parquet
[2025-07-27T20:21:23.925+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=11/features.parquet ou targets/date=2025-07-17/hour=11/target.parquet → ignoré
[2025-07-27T20:21:23.927+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=12/features.parquet et targets/date=2025-07-17/hour=12/target.parquet
[2025-07-27T20:21:23.938+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=12/features.parquet ou targets/date=2025-07-17/hour=12/target.parquet → ignoré
[2025-07-27T20:21:23.941+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=13/features.parquet et targets/date=2025-07-17/hour=13/target.parquet
[2025-07-27T20:21:23.952+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=13/features.parquet ou targets/date=2025-07-17/hour=13/target.parquet → ignoré
[2025-07-27T20:21:23.954+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=14/features.parquet et targets/date=2025-07-17/hour=14/target.parquet
[2025-07-27T20:21:23.965+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=14/features.parquet ou targets/date=2025-07-17/hour=14/target.parquet → ignoré
[2025-07-27T20:21:23.987+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=15/features.parquet et targets/date=2025-07-17/hour=15/target.parquet
[2025-07-27T20:21:23.997+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=15/features.parquet ou targets/date=2025-07-17/hour=15/target.parquet → ignoré
[2025-07-27T20:21:23.999+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=16/features.parquet et targets/date=2025-07-17/hour=16/target.parquet
[2025-07-27T20:21:24.009+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=16/features.parquet ou targets/date=2025-07-17/hour=16/target.parquet → ignoré
[2025-07-27T20:21:24.012+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=17/features.parquet et targets/date=2025-07-17/hour=17/target.parquet
[2025-07-27T20:21:24.022+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=17/features.parquet ou targets/date=2025-07-17/hour=17/target.parquet → ignoré
[2025-07-27T20:21:24.024+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=18/features.parquet et targets/date=2025-07-17/hour=18/target.parquet
[2025-07-27T20:21:24.034+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=18/features.parquet ou targets/date=2025-07-17/hour=18/target.parquet → ignoré
[2025-07-27T20:21:24.036+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=19/features.parquet et targets/date=2025-07-17/hour=19/target.parquet
[2025-07-27T20:21:24.046+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=19/features.parquet ou targets/date=2025-07-17/hour=19/target.parquet → ignoré
[2025-07-27T20:21:24.049+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=20/features.parquet et targets/date=2025-07-17/hour=20/target.parquet
[2025-07-27T20:21:24.059+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=20/features.parquet ou targets/date=2025-07-17/hour=20/target.parquet → ignoré
[2025-07-27T20:21:24.061+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=21/features.parquet et targets/date=2025-07-17/hour=21/target.parquet
[2025-07-27T20:21:24.071+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=21/features.parquet ou targets/date=2025-07-17/hour=21/target.parquet → ignoré
[2025-07-27T20:21:24.073+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=22/features.parquet et targets/date=2025-07-17/hour=22/target.parquet
[2025-07-27T20:21:24.082+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=22/features.parquet ou targets/date=2025-07-17/hour=22/target.parquet → ignoré
[2025-07-27T20:21:24.084+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-17/hour=23/features.parquet et targets/date=2025-07-17/hour=23/target.parquet
[2025-07-27T20:21:24.093+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-17/hour=23/features.parquet ou targets/date=2025-07-17/hour=23/target.parquet → ignoré
[2025-07-27T20:21:24.095+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=00/features.parquet et targets/date=2025-07-18/hour=00/target.parquet
[2025-07-27T20:21:24.105+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=00/features.parquet ou targets/date=2025-07-18/hour=00/target.parquet → ignoré
[2025-07-27T20:21:24.107+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=01/features.parquet et targets/date=2025-07-18/hour=01/target.parquet
[2025-07-27T20:21:24.117+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=01/features.parquet ou targets/date=2025-07-18/hour=01/target.parquet → ignoré
[2025-07-27T20:21:24.119+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=02/features.parquet et targets/date=2025-07-18/hour=02/target.parquet
[2025-07-27T20:21:24.131+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=02/features.parquet ou targets/date=2025-07-18/hour=02/target.parquet → ignoré
[2025-07-27T20:21:24.133+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=03/features.parquet et targets/date=2025-07-18/hour=03/target.parquet
[2025-07-27T20:21:24.145+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=03/features.parquet ou targets/date=2025-07-18/hour=03/target.parquet → ignoré
[2025-07-27T20:21:24.147+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=04/features.parquet et targets/date=2025-07-18/hour=04/target.parquet
[2025-07-27T20:21:24.158+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=04/features.parquet ou targets/date=2025-07-18/hour=04/target.parquet → ignoré
[2025-07-27T20:21:24.160+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=05/features.parquet et targets/date=2025-07-18/hour=05/target.parquet
[2025-07-27T20:21:24.170+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=05/features.parquet ou targets/date=2025-07-18/hour=05/target.parquet → ignoré
[2025-07-27T20:21:24.172+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=06/features.parquet et targets/date=2025-07-18/hour=06/target.parquet
[2025-07-27T20:21:24.182+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=06/features.parquet ou targets/date=2025-07-18/hour=06/target.parquet → ignoré
[2025-07-27T20:21:24.184+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=07/features.parquet et targets/date=2025-07-18/hour=07/target.parquet
[2025-07-27T20:21:24.194+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=07/features.parquet ou targets/date=2025-07-18/hour=07/target.parquet → ignoré
[2025-07-27T20:21:24.195+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=08/features.parquet et targets/date=2025-07-18/hour=08/target.parquet
[2025-07-27T20:21:24.206+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=08/features.parquet ou targets/date=2025-07-18/hour=08/target.parquet → ignoré
[2025-07-27T20:21:24.208+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=09/features.parquet et targets/date=2025-07-18/hour=09/target.parquet
[2025-07-27T20:21:24.218+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=09/features.parquet ou targets/date=2025-07-18/hour=09/target.parquet → ignoré
[2025-07-27T20:21:24.220+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=10/features.parquet et targets/date=2025-07-18/hour=10/target.parquet
[2025-07-27T20:21:24.230+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=10/features.parquet ou targets/date=2025-07-18/hour=10/target.parquet → ignoré
[2025-07-27T20:21:24.232+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=11/features.parquet et targets/date=2025-07-18/hour=11/target.parquet
[2025-07-27T20:21:24.243+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=11/features.parquet ou targets/date=2025-07-18/hour=11/target.parquet → ignoré
[2025-07-27T20:21:24.245+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=12/features.parquet et targets/date=2025-07-18/hour=12/target.parquet
[2025-07-27T20:21:24.255+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=12/features.parquet ou targets/date=2025-07-18/hour=12/target.parquet → ignoré
[2025-07-27T20:21:24.257+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=13/features.parquet et targets/date=2025-07-18/hour=13/target.parquet
[2025-07-27T20:21:24.267+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=13/features.parquet ou targets/date=2025-07-18/hour=13/target.parquet → ignoré
[2025-07-27T20:21:24.270+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=14/features.parquet et targets/date=2025-07-18/hour=14/target.parquet
[2025-07-27T20:21:24.280+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=14/features.parquet ou targets/date=2025-07-18/hour=14/target.parquet → ignoré
[2025-07-27T20:21:24.282+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=15/features.parquet et targets/date=2025-07-18/hour=15/target.parquet
[2025-07-27T20:21:24.294+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=15/features.parquet ou targets/date=2025-07-18/hour=15/target.parquet → ignoré
[2025-07-27T20:21:24.296+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=16/features.parquet et targets/date=2025-07-18/hour=16/target.parquet
[2025-07-27T20:21:24.306+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=16/features.parquet ou targets/date=2025-07-18/hour=16/target.parquet → ignoré
[2025-07-27T20:21:24.308+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=17/features.parquet et targets/date=2025-07-18/hour=17/target.parquet
[2025-07-27T20:21:24.317+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=17/features.parquet ou targets/date=2025-07-18/hour=17/target.parquet → ignoré
[2025-07-27T20:21:24.319+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=18/features.parquet et targets/date=2025-07-18/hour=18/target.parquet
[2025-07-27T20:21:24.329+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=18/features.parquet ou targets/date=2025-07-18/hour=18/target.parquet → ignoré
[2025-07-27T20:21:24.331+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=19/features.parquet et targets/date=2025-07-18/hour=19/target.parquet
[2025-07-27T20:21:24.341+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=19/features.parquet ou targets/date=2025-07-18/hour=19/target.parquet → ignoré
[2025-07-27T20:21:24.343+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=20/features.parquet et targets/date=2025-07-18/hour=20/target.parquet
[2025-07-27T20:21:24.355+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=20/features.parquet ou targets/date=2025-07-18/hour=20/target.parquet → ignoré
[2025-07-27T20:21:24.358+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=21/features.parquet et targets/date=2025-07-18/hour=21/target.parquet
[2025-07-27T20:21:24.369+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=21/features.parquet ou targets/date=2025-07-18/hour=21/target.parquet → ignoré
[2025-07-27T20:21:24.372+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=22/features.parquet et targets/date=2025-07-18/hour=22/target.parquet
[2025-07-27T20:21:24.384+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=22/features.parquet ou targets/date=2025-07-18/hour=22/target.parquet → ignoré
[2025-07-27T20:21:24.386+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-18/hour=23/features.parquet et targets/date=2025-07-18/hour=23/target.parquet
[2025-07-27T20:21:24.396+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-18/hour=23/features.parquet ou targets/date=2025-07-18/hour=23/target.parquet → ignoré
[2025-07-27T20:21:24.398+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-19/hour=00/features.parquet et targets/date=2025-07-19/hour=00/target.parquet
[2025-07-27T20:21:24.409+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-19/hour=00/features.parquet ou targets/date=2025-07-19/hour=00/target.parquet → ignoré
[2025-07-27T20:21:24.411+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-19/hour=01/features.parquet et targets/date=2025-07-19/hour=01/target.parquet
[2025-07-27T20:21:24.421+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-19/hour=01/features.parquet ou targets/date=2025-07-19/hour=01/target.parquet → ignoré
[2025-07-27T20:21:24.424+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-19/hour=02/features.parquet et targets/date=2025-07-19/hour=02/target.parquet
[2025-07-27T20:21:24.433+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-19/hour=02/features.parquet ou targets/date=2025-07-19/hour=02/target.parquet → ignoré
[2025-07-27T20:21:24.435+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-19/hour=03/features.parquet et targets/date=2025-07-19/hour=03/target.parquet
[2025-07-27T20:21:24.445+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-19/hour=03/features.parquet ou targets/date=2025-07-19/hour=03/target.parquet → ignoré
[2025-07-27T20:21:24.447+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-19/hour=04/features.parquet et targets/date=2025-07-19/hour=04/target.parquet
[2025-07-27T20:21:24.457+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-19/hour=04/features.parquet ou targets/date=2025-07-19/hour=04/target.parquet → ignoré
[2025-07-27T20:21:24.460+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-19/hour=05/features.parquet et targets/date=2025-07-19/hour=05/target.parquet
[2025-07-27T20:21:24.470+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-19/hour=05/features.parquet ou targets/date=2025-07-19/hour=05/target.parquet → ignoré
[2025-07-27T20:21:24.472+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-19/hour=06/features.parquet et targets/date=2025-07-19/hour=06/target.parquet
[2025-07-27T20:21:24.482+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-19/hour=06/features.parquet ou targets/date=2025-07-19/hour=06/target.parquet → ignoré
[2025-07-27T20:21:24.484+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-19/hour=07/features.parquet et targets/date=2025-07-19/hour=07/target.parquet
[2025-07-27T20:21:24.493+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-19/hour=07/features.parquet ou targets/date=2025-07-19/hour=07/target.parquet → ignoré
[2025-07-27T20:21:24.495+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-19/hour=08/features.parquet et targets/date=2025-07-19/hour=08/target.parquet
[2025-07-27T20:21:24.504+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-19/hour=08/features.parquet ou targets/date=2025-07-19/hour=08/target.parquet → ignoré
[2025-07-27T20:21:24.507+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-19/hour=09/features.parquet et targets/date=2025-07-19/hour=09/target.parquet
[2025-07-27T20:21:24.517+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-19/hour=09/features.parquet ou targets/date=2025-07-19/hour=09/target.parquet → ignoré
[2025-07-27T20:21:24.519+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-19/hour=10/features.parquet et targets/date=2025-07-19/hour=10/target.parquet
[2025-07-27T20:21:24.530+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-19/hour=10/features.parquet ou targets/date=2025-07-19/hour=10/target.parquet → ignoré
[2025-07-27T20:21:24.532+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-19/hour=11/features.parquet et targets/date=2025-07-19/hour=11/target.parquet
[2025-07-27T20:21:24.542+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-19/hour=11/features.parquet ou targets/date=2025-07-19/hour=11/target.parquet → ignoré
[2025-07-27T20:21:24.544+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-19/hour=12/features.parquet et targets/date=2025-07-19/hour=12/target.parquet
[2025-07-27T20:21:24.555+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-19/hour=12/features.parquet ou targets/date=2025-07-19/hour=12/target.parquet → ignoré
[2025-07-27T20:21:24.558+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-19/hour=13/features.parquet et targets/date=2025-07-19/hour=13/target.parquet
[2025-07-27T20:21:24.568+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-19/hour=13/features.parquet ou targets/date=2025-07-19/hour=13/target.parquet → ignoré
[2025-07-27T20:21:24.570+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-19/hour=14/features.parquet et targets/date=2025-07-19/hour=14/target.parquet
[2025-07-27T20:21:24.581+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-19/hour=14/features.parquet ou targets/date=2025-07-19/hour=14/target.parquet → ignoré
[2025-07-27T20:21:24.583+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-19/hour=15/features.parquet et targets/date=2025-07-19/hour=15/target.parquet
[2025-07-27T20:21:24.594+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-19/hour=15/features.parquet ou targets/date=2025-07-19/hour=15/target.parquet → ignoré
[2025-07-27T20:21:24.595+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-19/hour=16/features.parquet et targets/date=2025-07-19/hour=16/target.parquet
[2025-07-27T20:21:24.607+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-19/hour=16/features.parquet ou targets/date=2025-07-19/hour=16/target.parquet → ignoré
[2025-07-27T20:21:24.609+0000] {drift_monitoring.py:73} INFO - 📥 Téléchargement features/date=2025-07-19/hour=17/features.parquet et targets/date=2025-07-19/hour=17/target.parquet
[2025-07-27T20:21:24.619+0000] {drift_monitoring.py:99} WARNING - ⚠️ Fichier manquant : features/date=2025-07-19/hour=17/features.parquet ou targets/date=2025-07-19/hour=17/target.parquet → ignoré
